                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                0.19464,                0.44095,                0.95087,                0.21501,                0.45138,                0.96033,                0.98498,                0.99379,                 0.9947,                 0.9947,                0.07783,                0.10811,                 0.1555,                0.07354,                0.05478,                0.16571,             0.00016998,             0.00016998,             0.00016998
                    100,                0.19945,                0.43752,                0.95443,                0.21813,                0.44692,                0.96282,                0.98907,                0.99378,                 0.9949,                0.99476,                 0.0815,                0.09443,                0.17722,                0.07657,                0.05407,                0.17963,             0.00016915,             0.00016915,             0.00016915
                    101,                0.19574,                0.43411,                0.95388,                0.21456,                0.45272,                0.96348,                0.99814,                      1,                  0.995,                  0.995,                0.05447,                0.07162,                 0.1243,                0.04736,                0.02383,                 0.1284,             0.00016832,             0.00016832,             0.00016832
                    102,                0.20915,                0.45439,                0.95917,                0.22965,                0.46863,                0.96782,                0.99597,                0.99829,                  0.995,                0.99495,                 0.0818,                0.09621,                0.15765,                0.07675,                0.03979,                0.16002,              0.0001675,              0.0001675,              0.0001675
                    103,                0.19264,                0.43403,                0.94605,                0.21144,                0.45003,                0.95437,                0.99159,                0.99451,                0.99499,                0.99447,                0.08504,                0.09591,                0.15775,                0.08517,                0.04862,                0.16199,             0.00016667,             0.00016667,             0.00016667
                    104,                0.19882,                 0.4517,                0.95377,                0.22133,                0.46748,                0.96334,                0.99509,                0.99353,                  0.995,                0.99475,                0.09044,                0.09025,                 0.1709,                 0.0931,                0.05012,                0.18285,             0.00016585,             0.00016585,             0.00016585
                    105,                0.19116,                0.44727,                0.95498,                0.20921,                0.46035,                0.96298,                0.99692,                0.99766,                  0.995,                0.99478,                0.12377,                0.10441,                0.20712,                0.12555,                0.05116,                0.22767,             0.00016503,             0.00016503,             0.00016503
                    106,                0.19044,                0.43015,                0.95088,                0.20915,                0.44212,                0.95876,                0.99683,                0.99532,                0.99499,                0.99487,                0.09551,                0.11403,                0.18619,                0.10183,                0.04449,                0.20915,              0.0001642,              0.0001642,              0.0001642
                    107,                 0.1934,                 0.4343,                0.94859,                0.21117,                0.44374,                0.95595,                0.99784,                0.99868,                  0.995,                  0.995,                 0.1243,                0.12585,                0.20161,                0.11834,                0.04543,                0.21069,             0.00016338,             0.00016338,             0.00016338
                    108,                0.19291,                  0.417,                0.95428,                0.21157,                0.42472,                0.96332,                0.99394,                0.99391,                  0.995,                  0.995,                0.07829,                0.12114,                0.17384,                0.07945,                0.04421,                0.19444,             0.00016255,             0.00016255,             0.00016255
                    109,                0.18857,                0.43055,                0.94435,                0.20695,                0.43887,                0.95195,                0.99698,                0.99699,                  0.995,                 0.9925,                0.13576,                0.11446,                0.23923,                0.12454,                0.05134,                0.24913,             0.00016173,             0.00016173,             0.00016173
                    110,                 0.1882,                0.42655,                0.94126,                0.20703,                0.43651,                0.94975,                0.99809,                 0.9991,                  0.995,                  0.995,                0.06892,                0.09103,                0.13735,                0.05921,                0.02676,                0.15792,              0.0001609,              0.0001609,              0.0001609
                    111,                0.18557,                  0.411,                0.94493,                0.20332,                0.41708,                0.95209,                0.99508,                0.99706,                  0.995,                  0.995,                0.10696,                0.10592,                0.18278,                0.09431,                0.04361,                0.20185,             0.00016008,             0.00016008,             0.00016008
                    112,                 0.1901,                 0.4202,                0.94335,                0.20955,                0.43359,                0.95233,                0.99583,                0.99772,                  0.995,                  0.995,                0.07353,                0.08342,                0.15078,                0.07134,                0.03451,                0.18849,             0.00015925,             0.00015925,             0.00015925
                    113,                0.18401,                0.40422,                0.94696,                0.20477,                0.40999,                0.95569,                0.99306,                0.99437,                  0.995,                0.99493,                0.09329,                0.09869,                0.17009,                  0.084,                0.04859,                0.19137,             0.00015843,             0.00015843,             0.00015843
                    114,                0.18706,                0.42053,                0.94986,                0.20372,                0.42717,                0.95771,                0.99777,                0.99826,                  0.995,                  0.995,                0.10312,                0.10628,                0.18899,                0.10091,                0.04138,                0.20739,              0.0001576,              0.0001576,              0.0001576
                    115,                0.19576,                0.42372,                0.95043,                0.21637,                0.43331,                0.96097,                 0.9953,                0.99551,                0.99487,                0.99409,                0.10758,                0.11146,                  0.203,                0.11604,                0.05826,                0.24246,             0.00015678,             0.00015678,             0.00015678
                    116,                 0.1867,                0.40815,                0.94653,                0.20561,                0.41574,                0.95502,                0.99627,                0.99739,                  0.995,                  0.995,                0.07855,                0.09548,                0.15183,                0.06824,                0.03639,                0.15456,             0.00015595,             0.00015595,             0.00015595
                    117,                0.18066,                0.41668,                0.94685,                0.19699,                0.42229,                0.95413,                0.98886,                0.99214,                0.99485,                0.99485,                0.08264,                0.09943,                0.15011,                0.06765,                0.05366,                0.15176,             0.00015513,             0.00015513,             0.00015513
                    118,                 0.1777,                0.41258,                  0.942,                0.19576,                0.42119,                0.94794,                0.99534,                0.99574,                  0.995,                  0.995,                0.10993,                0.10124,                0.17638,                0.09675,                0.04842,                 0.1786,              0.0001543,              0.0001543,              0.0001543
                    119,                0.18426,                0.40704,                0.95027,                0.20429,                0.41563,                0.95854,                 0.9895,                0.99175,                0.99454,                0.99347,                0.09453,                0.10303,                 0.1724,                0.11083,                0.06771,                0.19712,             0.00015348,             0.00015348,             0.00015348
                    120,                 0.1746,                0.41087,                0.93831,                0.19286,                0.42435,                0.94544,                 0.9895,                0.99176,                 0.9949,                 0.9949,                 0.0653,                0.08692,                0.12973,                0.06159,                0.04831,                0.14578,             0.00015265,             0.00015265,             0.00015265
                    121,                0.18518,                0.41787,                0.94474,                0.20338,                0.42828,                0.95123,                0.99545,                0.99883,                  0.995,                0.99499,                 0.0772,                0.08127,                0.13835,                0.08008,                0.03628,                0.15772,             0.00015182,             0.00015182,             0.00015182
                    122,                0.18055,                0.39511,                0.94836,                0.19736,                0.39832,                  0.955,                0.98638,                0.99438,                0.99472,                0.99472,                0.07845,                0.07648,                0.15454,                0.07542,                0.04986,                0.16402,               0.000151,               0.000151,               0.000151
                    123,                0.17184,                0.40294,                0.94202,                0.18949,                0.41521,                0.94888,                0.99104,                0.99767,                0.99499,                0.99499,                0.05848,                 0.0695,                0.14228,                0.05318,                0.03414,                0.15002,             0.00015018,             0.00015018,             0.00015018
                    124,                0.17848,                0.40303,                 0.9536,                0.19631,                0.41285,                0.96014,                0.99799,                0.99879,                  0.995,                  0.995,                 0.0732,                0.08039,                 0.1263,                0.06776,                0.02964,                0.13224,             0.00014935,             0.00014935,             0.00014935
                    125,                 0.1763,                0.40864,                0.94544,                0.19356,                0.41358,                0.95292,                 0.9971,                0.99715,                  0.995,                  0.995,                0.09492,                0.09193,                0.16628,                0.08636,                 0.0383,                 0.1666,             0.00014853,             0.00014853,             0.00014853
                    126,                0.16897,                0.37445,                0.94094,                0.18544,                0.37773,                0.94658,                0.99705,                0.99903,                  0.995,                  0.995,                0.07739,                0.07956,                0.14847,                0.06823,                0.02926,                0.14409,              0.0001477,              0.0001477,              0.0001477
                    127,                0.17685,                0.40618,                0.94102,                 0.1935,                0.41241,                0.94872,                 0.9952,                0.99296,                0.99494,                0.99431,                0.11241,                0.09616,                0.18818,                0.10543,                0.05006,                0.18388,             0.00014687,             0.00014687,             0.00014687
                    128,                0.17619,                0.40242,                0.94282,                0.19598,                0.41121,                0.94958,                0.99262,                0.99644,                0.99499,                0.99463,                0.10877,                0.10325,                 0.1845,                0.08689,                0.04271,                0.16612,             0.00014605,             0.00014605,             0.00014605
                    129,                0.18126,                  0.402,                0.94445,                0.19839,                0.40683,                0.95147,                0.99238,                0.99809,                0.99495,                0.99461,                0.09915,                0.09385,                0.17217,                0.09424,                0.04312,                0.16865,             0.00014522,             0.00014522,             0.00014522
                    130,                0.17556,                0.40294,                0.94256,                0.19082,                0.41285,                0.94987,                0.99803,                0.99941,                  0.995,                0.99467,                 0.0518,                0.06773,                 0.1208,                0.04392,                0.02279,                0.12532,              0.0001444,              0.0001444,              0.0001444
                    131,                0.18197,                0.38734,                0.94485,                0.20012,                0.39767,                0.95313,                0.99478,                 0.9968,                0.99499,                0.99487,                0.08639,                0.08824,                 0.1843,                0.06875,                0.03611,                0.18134,             0.00014358,             0.00014358,             0.00014358
                    132,                0.17597,                0.39181,                0.94024,                0.19436,                0.40173,                0.94953,                0.98887,                0.99507,                0.99491,                0.99429,                 0.0595,                0.07654,                0.13669,                0.05845,                0.04656,                0.15308,             0.00014275,             0.00014275,             0.00014275
                    133,                0.16434,                  0.387,                0.93031,                0.18066,                  0.391,                0.93675,                0.98693,                0.99327,                0.99473,                0.99404,                0.07591,                0.09402,                0.13564,                0.08414,                 0.0634,                 0.1594,             0.00014192,             0.00014192,             0.00014192
                    134,                0.17192,                0.38525,                0.93655,                0.18736,                0.39339,                0.94223,                0.99606,                0.99396,                  0.995,                0.99474,                 0.0584,                0.07647,                0.12075,                 0.0635,                0.03575,                 0.1367,              0.0001411,              0.0001411,              0.0001411
                    135,                0.16642,                0.39207,                0.93405,                  0.183,                0.40159,                0.94124,                0.99043,                0.99528,                0.99498,                0.99235,                0.09125,                0.10332,                0.14467,                0.09872,                0.05134,                0.17008,             0.00014027,             0.00014027,             0.00014027
                    136,                0.16414,                0.39084,                0.93702,                0.18139,                0.39922,                0.94431,                0.98533,                0.99626,                0.99486,                0.99442,                0.06113,                0.08454,                0.11937,                0.05981,                0.04714,                0.13462,             0.00013945,             0.00013945,             0.00013945
                    137,                0.16338,                0.38006,                0.93062,                0.17895,                0.38914,                0.93658,                0.99716,                0.99539,                0.99497,                0.99369,                0.09658,                0.09494,                 0.1584,                 0.0986,                0.04794,                 0.1744,             0.00013862,             0.00013862,             0.00013862
                    138,                0.16404,                 0.3754,                0.93308,                0.17995,                0.38557,                0.93924,                0.99833,                0.99861,                0.99499,                0.99488,                0.06289,                0.06984,                0.12727,                0.05746,                0.02677,                 0.1348,              0.0001378,              0.0001378,              0.0001378
                    139,                0.16606,                0.36541,                0.93183,                 0.1802,                0.37583,                0.93786,                0.99806,                0.99857,                  0.995,                  0.995,                0.05946,                0.07657,                0.12765,                0.05712,                0.02587,                0.13715,             0.00013698,             0.00013698,             0.00013698
                    140,                0.15789,                0.35431,                0.93238,                0.17159,                0.36149,                0.93822,                0.99558,                0.99587,                  0.995,                0.99495,                0.07933,                0.08424,                0.14182,                0.07438,                0.03721,                0.15495,             0.00013615,             0.00013615,             0.00013615
                    141,                  0.171,                0.39604,                0.94287,                 0.1871,                0.40231,                0.94775,                0.98983,                0.99355,                0.99498,                0.99498,                   0.07,                0.08147,                0.13171,                0.07532,                0.04512,                0.15435,             0.00013532,             0.00013532,             0.00013532
                    142,                0.15776,                0.36963,                 0.9346,                0.17178,                0.37057,                0.94035,                 0.9732,                0.97341,                0.99447,                0.99327,                0.06328,                0.10582,                0.13997,                0.06922,                 0.1007,                0.15885,              0.0001345,              0.0001345,              0.0001345
                    143,                0.16003,                0.36099,                 0.9365,                 0.1734,                0.36763,                0.94247,                0.98716,                 0.9925,                0.99497,                0.98474,                0.10816,                 0.1209,                0.21609,                0.11178,                 0.0617,                0.24545,             0.00013368,             0.00013368,             0.00013368
                    144,                0.16603,                0.38223,                0.93654,                0.18292,                0.39173,                0.94429,                0.99384,                0.99352,                0.99493,                0.99493,                 0.0568,                0.08647,                0.12006,                0.05858,                0.04376,                0.13201,             0.00013285,             0.00013285,             0.00013285
                    145,                0.16813,                0.37303,                0.94031,                0.18473,                0.37794,                0.94698,                0.98965,                0.99589,                0.99499,                0.99499,                0.05965,                0.08677,                0.13182,                0.04993,                 0.0364,                0.14311,             0.00013202,             0.00013202,             0.00013202
                    146,                0.16092,                0.35458,                0.92727,                0.17657,                  0.355,                0.93252,                0.98954,                0.98844,                0.99482,                0.99482,                0.10614,                0.09134,                0.17587,                0.09786,                0.06035,                0.18163,              0.0001312,              0.0001312,              0.0001312
                    147,                0.15586,                0.34241,                0.92833,                0.17339,                 0.3478,                0.93433,                 0.9978,                0.99843,                  0.995,                  0.995,                 0.0768,                 0.0727,                0.14433,                0.06647,                0.03073,                0.14906,             0.00013037,             0.00013037,             0.00013037
                    148,                0.15341,                0.34401,                0.92496,                0.16933,                0.35052,                0.93099,                0.99693,                0.99871,                  0.995,                0.99492,                0.05252,                0.05844,                0.12615,                0.05179,                0.02481,                0.13591,             0.00012955,             0.00012955,             0.00012955
                    149,                0.15724,                0.35396,                0.93303,                0.17488,                0.36171,                 0.9412,                0.99664,                0.99787,                0.99499,                0.99477,                0.05816,                0.06407,                0.12566,                0.05872,                 0.0289,                0.13388,             0.00012872,             0.00012872,             0.00012872
                    150,                0.15205,                0.35781,                0.92627,                 0.1682,                0.36155,                0.93291,                0.99807,                0.99773,                  0.995,                  0.995,                0.06794,                0.06516,                0.12794,                0.07186,                0.03211,                0.14563,              0.0001279,              0.0001279,              0.0001279
                    151,                0.16053,                0.35564,                0.93644,                0.17327,                0.35367,                0.94132,                0.99843,                0.99969,                  0.995,                  0.995,                0.09453,                0.07036,                0.15005,                0.09982,                0.03851,                0.17789,             0.00012708,             0.00012708,             0.00012708
                    152,                0.16241,                0.35552,                0.93255,                0.17609,                0.35737,                  0.938,                 0.9973,                0.99722,                  0.995,                  0.995,                 0.0657,                0.06985,                0.12676,                0.07348,                0.03433,                0.14974,             0.00012625,             0.00012625,             0.00012625
                    153,                0.15647,                0.35229,                0.93125,                0.17144,                 0.3547,                 0.9374,                0.99228,                0.99217,                0.99497,                0.99497,                0.05722,                0.07915,                0.10688,                0.05818,                0.04163,                0.12894,             0.00012542,             0.00012542,             0.00012542
                    154,                0.15547,                0.36508,                0.92935,                0.16847,                0.36676,                0.93493,                0.99116,                0.99062,                0.99488,                0.99488,                0.08157,                0.10857,                0.12828,                0.07402,                0.05064,                 0.1396,              0.0001246,              0.0001246,              0.0001246
                    155,                0.15648,                0.35707,                 0.9345,                0.16898,                0.36561,                0.93912,                0.99253,                0.98998,                0.99498,                0.99498,                0.08277,                0.10633,                0.13191,                0.07046,                0.05302,                0.14164,             0.00012377,             0.00012377,             0.00012377
                    156,                0.15223,                0.33495,                0.92984,                0.16625,                 0.3413,                0.93497,                0.99622,                0.99347,                0.99498,                0.99498,                0.04656,                0.08413,                0.10947,                0.04176,                0.03195,                0.12036,             0.00012295,             0.00012295,             0.00012295
                    157,                0.15058,                0.35047,                0.92726,                0.16363,                0.35985,                0.93228,                  0.992,                0.99595,                0.99491,                0.99491,                0.06999,                0.08735,                0.13541,                0.06228,                0.03871,                0.14956,             0.00012212,             0.00012212,             0.00012212
                    158,                 0.1613,                0.35261,                0.93589,                0.17499,                0.35698,                0.94107,                0.99431,                0.99487,                0.99497,                0.99497,                0.07204,                 0.0895,                0.14108,                0.06862,                0.04751,                0.15009,              0.0001213,              0.0001213,              0.0001213
                    159,                0.14326,                0.34209,                0.92088,                 0.1581,                0.34455,                0.92737,                0.99596,                0.99732,                  0.995,                  0.995,                0.07384,                0.08094,                0.13346,                0.06236,                0.03441,                0.13746,             0.00012048,             0.00012048,             0.00012048
                    160,                0.14928,                0.35437,                0.92998,                0.16358,                0.35954,                0.93557,                0.99507,                0.99325,                0.99497,                0.99497,                0.09019,                0.09173,                0.14049,                0.08889,                 0.0434,                 0.1481,             0.00011965,             0.00011965,             0.00011965
                    161,                0.15336,                0.34815,                0.92864,                 0.1687,                0.35699,                 0.9358,                0.99401,                 0.9969,                0.99496,                0.99496,                0.07107,                0.08129,                0.12733,                0.06793,                0.03399,                0.12877,             0.00011883,             0.00011883,             0.00011883
                    162,                0.15697,                 0.3514,                0.92483,                0.17064,                0.35583,                 0.9307,                0.99388,                0.99399,                  0.995,                  0.995,                0.08025,                0.09636,                0.13752,                0.07199,                0.04463,                0.14148,               0.000118,               0.000118,               0.000118
                    163,                0.15197,                0.33328,                0.93035,                0.16815,                0.34078,                0.93627,                0.99251,                0.98959,                0.99495,                0.99495,                0.07402,                0.07836,                0.13462,                0.07547,                0.04962,                0.14624,             0.00011718,             0.00011718,             0.00011718
                    164,                0.14914,                0.32663,                 0.9269,                 0.1638,                0.33204,                 0.9326,                0.99782,                0.99408,                0.99498,                0.99498,                0.06913,                0.07799,                0.13478,                0.06741,                0.03182,                0.13969,             0.00011635,             0.00011635,             0.00011635
                    165,                0.14474,                0.33658,                0.92522,                0.15693,                0.34093,                0.92986,                 0.9981,                0.99922,                  0.995,                  0.995,                 0.0528,                0.06372,                0.11689,                0.05628,                0.02468,                0.12843,             0.00011553,             0.00011553,             0.00011553
                    166,                0.14976,                0.35123,                0.92804,                0.16281,                0.35436,                 0.9327,                0.99849,                 0.9985,                0.99499,                0.99499,                0.06142,                0.06002,                0.11904,                0.05906,                0.02606,                0.12519,              0.0001147,              0.0001147,              0.0001147
                    167,                0.15092,                0.36435,                0.93017,                0.16747,                0.37397,                0.93681,                0.99866,                0.99833,                  0.995,                  0.995,                0.07119,                0.07034,                 0.1126,                0.06685,                0.02778,                0.11674,             0.00011387,             0.00011387,             0.00011387
                    168,                0.15673,                  0.345,                0.93479,                0.17084,                0.34608,                0.94121,                0.99867,                      1,                  0.995,                  0.995,                0.03874,                0.05548,                0.09709,                0.03773,                0.01754,                0.10028,             0.00011305,             0.00011305,             0.00011305
                    169,                0.15111,                0.30463,                0.92239,                 0.1658,                0.30922,                0.92802,                0.99771,                0.99769,                  0.995,                  0.995,                0.05283,                0.06421,                0.11153,                0.05483,                 0.0253,                0.11672,             0.00011223,             0.00011223,             0.00011223
                    170,                0.15215,                0.34427,                0.93322,                0.16401,                0.35055,                0.93826,                0.99836,                0.99879,                  0.995,                  0.995,                0.04127,                0.04812,                 0.0975,                0.04039,                0.01916,                 0.1057,              0.0001114,              0.0001114,              0.0001114
                    171,                0.14256,                0.32235,                0.92448,                0.15337,                 0.3264,                0.92994,                0.99661,                0.99794,                0.99499,                0.99499,                0.04063,                0.05719,                0.09666,                0.04335,                0.02274,                 0.1075,             0.00011057,             0.00011057,             0.00011057
                    172,                0.14906,                0.34066,                0.93161,                0.16116,                0.34329,                0.93654,                0.99673,                0.99789,                  0.995,                0.99483,                0.04814,                0.06276,                0.11044,                0.04531,                0.02528,                0.11588,             0.00010975,             0.00010975,             0.00010975
                    173,                0.14047,                0.33152,                0.91561,                0.15349,                0.33586,                0.91984,                0.99688,                0.99671,                0.99496,                0.99496,                0.05276,                0.06152,                0.10816,                0.04858,                0.02912,                 0.1163,             0.00010893,             0.00010893,             0.00010893
                    174,                0.14306,                0.33234,                0.92173,                0.15732,                0.34317,                0.92797,                0.99765,                0.99662,                  0.995,                  0.995,                0.06958,                 0.0656,                0.12171,                 0.0687,                0.03252,                0.13224,              0.0001081,              0.0001081,              0.0001081
                    175,                0.14882,                0.32413,                0.92298,                0.16092,                 0.3273,                0.92813,                0.99859,                0.99924,                  0.995,                  0.995,                0.05493,                0.05448,                0.11878,                 0.0511,                0.02285,                 0.1266,             0.00010728,             0.00010728,             0.00010728
                    176,                0.13694,                0.31118,                0.92555,                0.15058,                0.31349,                0.93132,                0.99849,                0.99736,                  0.995,                  0.995,                0.04633,                0.05053,                0.10656,                0.04746,                 0.0224,                0.11545,             0.00010645,             0.00010645,             0.00010645
                    177,                    inf,                 0.3157,                0.92851,                0.15376,                0.31688,                0.93328,                0.99827,                 0.9972,                  0.995,                0.99491,                0.06042,                0.05733,                0.11332,                0.05926,                0.02641,                0.12077,             0.00010562,             0.00010562,             0.00010562
                    178,                0.14008,                0.32985,                0.92887,                0.15404,                0.33292,                0.93515,                0.99849,                0.99828,                  0.995,                  0.995,                0.05923,                 0.0553,                0.10361,                0.05893,                0.02672,                0.10922,              0.0001048,              0.0001048,              0.0001048
                    179,                0.14053,                0.34036,                0.92449,                 0.1552,                0.34385,                 0.9303,                 0.9982,                0.99709,                  0.995,                  0.995,                0.05168,                 0.0542,                0.10183,                0.05019,                0.02337,                0.10583,             0.00010398,             0.00010398,             0.00010398
                    180,                0.13224,                  0.324,                0.91756,                0.14452,                0.32349,                0.92091,                0.99876,                0.99871,                  0.995,                  0.995,                0.05175,                0.05411,                 0.1062,                0.04536,                0.02166,                0.11521,             0.00010315,             0.00010315,             0.00010315
                    181,                0.13585,                0.31971,                0.92229,                0.14875,                0.32498,                0.92865,                0.99816,                0.99965,                  0.995,                  0.995,                0.05766,                0.06188,                0.12674,                 0.0545,                0.02427,                0.13474,             0.00010233,             0.00010233,             0.00010233
                    182,                0.13712,                0.30856,                0.92239,                 0.1502,                0.30846,                0.92773,                0.99883,                0.99708,                  0.995,                  0.995,                0.05061,                0.05343,                0.11073,                0.04945,                0.02243,                0.11447,              0.0001015,              0.0001015,              0.0001015
                    183,                0.14056,                0.30634,                0.92645,                0.15403,                0.30641,                0.93201,                 0.9947,                0.99486,                0.99497,                0.99497,                0.05238,                0.06671,                0.10937,                0.05383,                0.03219,                  0.117,             0.00010067,             0.00010067,             0.00010067
                    184,                0.13648,                0.30773,                0.92237,                0.15054,                0.31254,                0.92714,                0.97843,                0.98457,                0.99486,                0.99486,                 0.0532,                0.08563,                0.10822,                0.05297,                0.06779,                0.11438,              9.985e-05,              9.985e-05,              9.985e-05
                    185,                0.13217,                0.30041,                0.91739,                 0.1454,                0.30421,                0.92381,                  0.993,                0.99123,                 0.9949,                 0.9949,                0.05075,                 0.0788,                0.09428,                0.04892,                   0.04,                0.10482,             9.9025e-05,             9.9025e-05,             9.9025e-05
                    186,                0.12614,                0.29937,                0.91439,                0.13618,                0.29936,                0.91846,                0.98916,                0.99021,                0.99493,                0.99493,                0.04847,                0.08902,                0.09141,                0.04691,                0.05187,                0.10442,               9.82e-05,               9.82e-05,               9.82e-05
                    187,                0.13027,                0.31172,                0.92303,                0.14232,                0.31532,                0.92796,                0.99196,                0.98842,                 0.9949,                0.99473,                0.06107,                0.08145,                 0.1118,                0.05748,                0.04777,                0.11966,             9.7375e-05,             9.7375e-05,             9.7375e-05
                    188,                0.13404,                0.31647,                0.92273,                0.14651,                0.31544,                0.92758,                0.99172,                0.98795,                 0.9949,                0.99482,                0.04504,                0.08233,                0.09725,                0.04335,                  0.049,                0.10486,              9.655e-05,              9.655e-05,              9.655e-05
                    189,                0.13781,                0.30417,                0.92586,                    inf,                0.29985,                0.93155,                 0.9914,                0.98568,                0.99499,                0.99494,                0.05203,                0.09672,                0.09896,                0.05191,                0.05379,                0.10673,             9.5725e-05,             9.5725e-05,             9.5725e-05
                    190,                0.12857,                0.29331,                0.91823,                0.13978,                0.29302,                0.92271,                0.99852,                      1,                  0.995,                  0.995,                0.04563,                0.05266,                0.09206,                0.04236,                0.01928,                0.09923,               9.49e-05,               9.49e-05,               9.49e-05
                    191,                0.12533,                0.29907,                0.91787,                0.13734,                 0.3024,                0.92224,                0.99885,                0.99951,                  0.995,                  0.995,                0.05131,                0.05645,                0.10463,                0.05366,                0.02374,                0.11913,             9.4075e-05,             9.4075e-05,             9.4075e-05
                    192,                0.12289,                0.30059,                0.91819,                0.13506,                0.30416,                0.92319,                 0.9971,                  0.998,                0.99499,                0.99499,                0.05482,                0.06182,                0.10822,                0.05037,                0.02336,                0.11829,              9.325e-05,              9.325e-05,              9.325e-05
                    193,                0.12382,                0.28936,                0.91616,                 0.1365,                 0.2881,                 0.9219,                0.99826,                0.99925,                  0.995,                0.99494,                0.05482,                0.05797,                0.11233,                0.05283,                0.02486,                0.12162,             9.2425e-05,             9.2425e-05,             9.2425e-05
                    194,                0.12626,                 0.3002,                0.91524,                0.13796,                 0.3047,                0.92062,                0.99803,                      1,                  0.995,                  0.995,                0.04625,                0.05243,                0.10011,                0.04733,                 0.0213,                0.10959,               9.16e-05,               9.16e-05,               9.16e-05
                    195,                 0.1297,                0.30126,                 0.9204,                0.14127,                0.30261,                0.92525,                0.99829,                0.99978,                  0.995,                  0.995,                0.04776,                0.06328,                0.09822,                0.04266,                0.02001,                0.10509,             9.0775e-05,             9.0775e-05,             9.0775e-05
                    196,                0.12894,                 0.3042,                0.92156,                0.14051,                0.30517,                0.92723,                0.99856,                0.99999,                  0.995,                  0.995,                0.04381,                0.04763,                 0.0895,                 0.0435,                0.02018,                0.09853,              8.995e-05,              8.995e-05,              8.995e-05
                    197,                0.13094,                0.30108,                0.92209,                0.14257,                0.30471,                0.92686,                0.99881,                 0.9987,                  0.995,                 0.9949,                0.04313,                 0.0476,                0.08469,                0.04128,                0.01918,                0.09233,             8.9125e-05,             8.9125e-05,             8.9125e-05
                    198,                0.12817,                0.27965,                0.92302,                0.13869,                 0.2785,                0.92841,                0.99896,                0.99951,                  0.995,                  0.995,                0.04667,                0.05638,                0.08975,                 0.0418,                0.01933,                0.09636,               8.83e-05,               8.83e-05,               8.83e-05
                    199,                0.12383,                0.29709,                0.91372,                0.13642,                0.30286,                0.91839,                0.99879,                0.99933,                  0.995,                  0.995,                0.04214,                0.04569,                 0.0845,                0.04568,                 0.0206,                0.10062,             8.7475e-05,             8.7475e-05,             8.7475e-05
                    200,                0.12467,                0.31489,                0.91837,                0.13653,                0.31994,                0.92258,                0.99828,                0.99929,                  0.995,                  0.995,                0.05172,                 0.0476,                0.09184,                0.05302,                0.02343,                0.10511,              8.665e-05,              8.665e-05,              8.665e-05
                    201,                0.11829,                0.29533,                0.91467,                0.12914,                0.30269,                0.92005,                0.99886,                0.99941,                  0.995,                  0.995,                0.04835,                0.04937,                0.09325,                 0.0489,                 0.0217,                0.10395,             8.5825e-05,             8.5825e-05,             8.5825e-05
                    202,                0.12619,                0.29976,                0.91747,                0.13734,                0.30529,                0.92184,                 0.9986,                      1,                  0.995,                  0.995,                0.05186,                0.05438,                0.09136,                0.04738,                0.02055,                0.09843,                8.5e-05,                8.5e-05,                8.5e-05
                    203,                0.12378,                0.30085,                0.91283,                0.13602,                0.30536,                0.91732,                0.99865,                0.99939,                  0.995,                  0.995,                 0.0509,                0.05435,                0.09444,                0.04748,                 0.0212,                0.10133,             8.4175e-05,             8.4175e-05,             8.4175e-05
                    204,                0.12288,                0.29802,                0.91518,                0.13284,                0.29444,                0.92022,                0.99787,                0.99884,                  0.995,                0.99483,                0.05494,                0.06005,                0.10636,                0.05201,                0.02337,                0.11133,              8.335e-05,              8.335e-05,              8.335e-05
                    205,                0.11686,                0.28653,                0.91199,                0.12728,                0.28295,                0.91563,                0.99819,                0.99866,                  0.995,                  0.995,                0.05791,                0.05936,                0.10664,                0.05383,                0.02421,                0.11128,             8.2525e-05,             8.2525e-05,             8.2525e-05
                    206,                0.11539,                0.27831,                0.90793,                0.12532,                0.27722,                0.91254,                0.99677,                 0.9966,                  0.995,                  0.995,                0.03984,                0.05404,                0.09004,                0.03657,                0.02012,                0.09392,               8.17e-05,               8.17e-05,               8.17e-05
                    207,                0.12182,                 0.2901,                0.91698,                0.13227,                0.29224,                 0.9205,                0.99608,                0.99798,                  0.995,                  0.995,                0.03607,                0.05159,                0.08349,                0.03724,                0.02033,                0.09356,             8.0875e-05,             8.0875e-05,             8.0875e-05
                    208,                0.11238,                0.28586,                0.91093,                 0.1242,                0.28904,                0.91544,                0.99458,                0.99611,                  0.995,                  0.995,                0.04148,                0.05097,                0.08964,                0.03979,                0.02298,                0.09851,              8.005e-05,              8.005e-05,              8.005e-05
                    209,                0.11327,                0.28155,                0.91314,                 0.1251,                 0.2835,                0.91796,                0.99844,                0.99792,                  0.995,                  0.995,                 0.0461,                 0.0577,                0.09567,                0.04188,                0.02124,                0.10436,             7.9225e-05,             7.9225e-05,             7.9225e-05
